game_id,game_date,gamer_id,game_type,game_time,placement,kills,cache_open,damage,damage_per_min
1349970590346072440,Matches Today,gs25#11901,BR Quads,06:15 AM,7th,6,3,"2,819",110.05
5073391800759570290,Matches Today,gs25#11901,BR Quads,06:04 AM,25th,3,7,976,94.91
1506613879283310283,Matches Today,gs25#11901,BR Quads,05:37 AM,6th,6,7,"2,783",110.07
5763528002224044371,Matches Today,gs25#11901,BR Quads,05:27 AM,24th,3,1,654,66.40
1278303422428320224,Matches Today,gs25#11901,BR Trios,04:57 AM,1st,9,7,"3,992",144.29
4196406253400131934,Matches Today,gs25#11901,BR Trios,04:40 AM,20th,3,4,"1,052",68.31
2796623059658401031,Dec 25,gs25#11901,BR Trios,06:14 PM,23rd,1,2,405,31.19
8261152931717022901,Dec 25,gs25#11901,BR Trios,06:06 PM,42nd,0,3,2,0.29
1887568437778101221,Dec 25,gs25#11901,BR Trios,05:56 PM,33rd,1,3,727,76.13
13879736317583612718,Dec 25,gs25#11901,BR Quads,04:44 AM,14th,2,1,"1,361",87.43
17936720697837612700,Dec 25,gs25#11901,BR Quads,04:29 AM,16th,4,1,"1,311",98.45
18409220596838858383,Dec 25,gs25#11901,BR Quads,04:18 AM,24th,5,2,"2,119",202.78
14884971557010714661,Dec 25,gs25#11901,BR Quads,03:49 AM,1st,7,10,"2,109",75.64
17598370770509513912,Dec 25,gs25#11901,BR Quads,03:39 AM,32nd,1,2,579,73.76
8080349017543406698,Dec 25,gs25#11901,BR Quads,03:26 AM,25th,5,2,"2,471",205.92
16355085095961927714,Dec 25,gs25#11901,BR Quads,03:01 AM,6th,5,4,"2,287",100.45
5255207794834729797,Dec 25,gs25#11901,BR Trios,02:51 AM,41st,2,4,"1,070",166.75
16082110357505368606,Dec 25,gs25#11901,BR Trios,02:45 AM,45th,4,2,"1,175",228.90
17481702605293288996,Dec 25,gs25#11901,BR Trios,02:23 AM,42nd,1,,588,96.39
12102350643965864420,Dec 25,gs25#11901,BR Trios,12:40 AM,25th,3,8,"1,121",86.90
